,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2025-10-27,4107.5,4146.72021484375,3972.56005859375,3999.7900390625,2366900,84.04747920712964,144.2734183725513,96.20350845179053,0.04209212739272017,0.20585588792696818,0.0007329300215662473,-20.877613951052183,-1.7781370749469403,0.17514249110928404,0.2922444318385783
2025-11-03,3953.760009765625,4226.75,3867.81005859375,4123.35986328125,2290900,71.9747596159383,165.7400706759212,90.01022224965827,-0.03742909074482659,0.2655970958774079,0.0009274890617367769,-28.212474158321157,-11.003112560483956,1.3512019492822134,-0.10682927346105946
2025-11-10,4011.570068359375,4188.5400390625,3984.239990234375,3991.8701171875,1875900,79.69713989121855,172.6440665380166,83.34349088549943,0.014621539610639278,0.22271470699629814,0.0009070954724000312,-11.902779743288647,-3.6803017813550554,-8.765413406937839,-0.35805817243497545
2025-11-17,3853.260009765625,4089.8798828125,3838.4599609375,4078.570068359375,1681600,70.22790553477091,180.52165207171493,70.17650554851808,-0.03946336618731794,0.23133811497417434,0.0012366204841882504,-33.99427109547122,-4.876930472506643,-10.59546612688014,-0.0860698950739108
2025-11-24,3926.590087890625,4023.419921875,3833.35009765625,3915.159912109375,1447500,69.94521035376896,181.47646928641845,66.89127174262349,0.019030659218208346,0.13246358324149332,0.001045917639739267,8.257029815263223,0.31341740824736064,-11.340006673190388,-0.592000100490732
2025-12-01,4100.0498046875,4100.0498046875,3892.080078125,3967.919921875,1737300,78.20483540817666,184.1257950140266,68.72839259584761,0.04417566206664003,0.13685740984983008,0.001130347704492607,-0.8686395650495911,5.541632263142901,-14.26530032863701,-0.20300215555160797
2025-12-08,4167.16015625,4172.64013671875,4081.260009765625,4109.25,2080500,78.83568681570662,174.85122820793646,80.36695160248983,0.01636817959766601,0.1982132804285115,0.001006966843289101,-12.778983878367058,-0.34576021735497875,-7.611838698440209,-0.08326262550154676
2025-12-15,4020.550048828125,4123.18994140625,3975.5,4053.739990234375,2105900,70.24847296602584,176.53212101214282,82.22692987696608,-0.035182258882463624,0.1663955473088381,0.0011606329945588203,-12.651867988668045,3.3913549848093822,9.914452061491161,0.8540755517708669
2025-12-22,4129.68017578125,4143.14013671875,4083.1298828125,4096.259765625,1575200,69.07075084286824,171.13791769999105,80.92652248093894,0.02714308381385111,0.1139164428200542,0.0011800181258901567,-10.769378400936716,2.274582214559075,4.982810633311701,0.5495928192191992
2025-12-29,4309.6298828125,4313.5498046875,4146.47998046875,4146.47998046875,1316900,67.57235346407354,172.41108882061695,83.4750664785546,0.043574732030479124,0.10275847108038583,0.0012094184375870006,-10.71660941380108,0.6114451129471377,6.350532377665189,0.49772919263874965
2026-01-05,4586.31982421875,4622.31982421875,4381.93017578125,4385.919921875,2405300,68.104123285657,186.43897407918027,91.7144399113579,0.06420271553010481,0.09493126791559592,0.0013218539719617212,-7.377824137569718,0.6857804409277293,12.737632573351561,0.6947209371946328
2026-01-12,4840.740234375,4855.60986328125,4567.5498046875,4639.89013671875,2640500,81.01035727204994,196.60108253063729,97.7220641114648,0.05547376107805313,0.11704185605298056,0.001412067492960762,-11.51259017149323,12.236083494713483,17.715026886457068,1.7068783582421911
2026-01-19,4990.06982421875,5021.1298828125,4807.1298828125,4829.39990234375,3019800,82.60545793121798,198.34097427757357,97.12251177365532,0.03084850304160769,0.20994470787586028,0.001110593802918189,-4.059859654023228,0.8133814419070404,5.420060976272254,0.3463083634853779
2026-01-26,5224.35986328125,5321.68017578125,4890.72021484375,4997.5400390625,3078400,91.148359181711,221.60287294356615,96.46385165290958,0.04695125465487471,0.2261716713068287,0.0011586135989359843,8.486632368589909,5.41574458162826,-0.3649062022947902,0.16759565781319657
